accident art crime economics education entertainment environment international opinion politics science_tech sports predicted target
0.00 0.18 0.01 0.05 0.07 0.02 0.02 0.01 0.48 0.11 0.03 0.02 8 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.00 0.01 0.00 0.03 0.02 0.01 0.00 0.00 0.02 0.88 0.01 10 9
0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 11
0.00 0.00 0.01 0.00 0.03 0.00 0.00 0.00 0.00 0.95 0.00 0.01 9 4
0.00 0.00 0.00 0.00 0.09 0.00 0.00 0.00 0.03 0.88 0.00 0.00 9 4
0.00 0.42 0.00 0.00 0.06 0.05 0.00 0.01 0.41 0.02 0.00 0.01 8 1
0.00 0.01 0.22 0.01 0.01 0.40 0.01 0.23 0.02 0.01 0.05 0.03 2 5
0.75 0.00 0.23 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 2
0.03 0.01 0.03 0.00 0.65 0.01 0.03 0.00 0.01 0.22 0.00 0.01 4 5
0.02 0.05 0.04 0.01 0.26 0.07 0.05 0.04 0.23 0.15 0.04 0.03 4 8
0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 6
0.85 0.00 0.09 0.00 0.02 0.00 0.00 0.00 0.00 0.04 0.00 0.01 0 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.00 0.00 0.00 0.96 11 7
0.09 0.01 0.67 0.00 0.09 0.07 0.01 0.00 0.01 0.03 0.01 0.02 2 5
0.00 0.00 0.01 0.00 0.06 0.00 0.01 0.00 0.01 0.90 0.00 0.02 9 4
0.00 0.00 0.01 0.01 0.18 0.16 0.03 0.01 0.05 0.54 0.00 0.00 9 5
0.00 0.00 0.00 0.00 0.05 0.00 0.02 0.00 0.00 0.88 0.00 0.04 9 4
0.01 0.02 0.01 0.02 0.18 0.02 0.25 0.30 0.05 0.09 0.02 0.02 7 6
0.00 0.02 0.01 0.00 0.04 0.73 0.01 0.04 0.08 0.02 0.05 0.00 5 10
0.00 0.00 0.00 0.00 0.84 0.00 0.02 0.00 0.02 0.11 0.00 0.00 4 9
0.00 0.11 0.00 0.00 0.00 0.89 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.03 0.01 0.81 0.00 0.10 0.01 0.01 0.00 0.01 0.02 0.00 0.01 2 4
0.00 0.00 0.04 0.00 0.67 0.03 0.03 0.00 0.18 0.03 0.00 0.01 4 6
0.00 0.00 0.09 0.00 0.11 0.06 0.02 0.00 0.04 0.67 0.00 0.00 9 2
0.00 0.32 0.00 0.00 0.06 0.57 0.00 0.00 0.02 0.01 0.00 0.01 5 9
0.01 0.02 0.01 0.00 0.01 0.71 0.01 0.01 0.02 0.01 0.19 0.01 5 10
0.78 0.00 0.01 0.00 0.02 0.01 0.00 0.00 0.00 0.17 0.00 0.01 0 9
0.00 0.01 0.03 0.00 0.16 0.09 0.00 0.00 0.03 0.67 0.00 0.01 9 4
0.00 0.00 0.01 0.00 0.11 0.04 0.06 0.01 0.63 0.09 0.00 0.02 8 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 11
0.00 0.12 0.00 0.00 0.00 0.88 0.00 0.00 0.00 0.00 0.00 0.00 5 7
0.02 0.01 0.13 0.03 0.03 0.01 0.26 0.01 0.10 0.26 0.04 0.09 6 8
0.01 0.01 0.00 0.00 0.12 0.02 0.02 0.02 0.02 0.77 0.00 0.00 9 7
0.00 0.05 0.00 0.00 0.00 0.94 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.01 0.07 0.01 0.00 0.27 0.53 0.01 0.00 0.05 0.02 0.01 0.03 5 8
0.01 0.00 0.01 0.00 0.02 0.01 0.01 0.00 0.01 0.15 0.00 0.76 11 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.44 0.01 0.00 0.07 0.03 0.01 0.01 0.34 0.01 0.00 0.07 1 8
0.00 0.02 0.00 0.00 0.02 0.01 0.00 0.01 0.01 0.00 0.00 0.92 11 8
0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.00 0.00 2 9
0.01 0.00 0.13 0.00 0.04 0.00 0.09 0.00 0.11 0.60 0.00 0.01 9 2
0.00 0.02 0.20 0.00 0.38 0.04 0.02 0.00 0.01 0.28 0.00 0.03 4 9
0.00 0.00 0.00 0.00 0.63 0.00 0.01 0.00 0.04 0.31 0.00 0.00 4 9
0.00 0.00 0.00 0.00 0.30 0.00 0.02 0.00 0.01 0.67 0.00 0.00 9 4
0.00 0.00 0.01 0.01 0.10 0.00 0.08 0.01 0.05 0.74 0.00 0.00 9 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.06 0.02 0.12 0.00 0.05 0.01 0.12 0.00 0.01 0.61 0.00 0.01 9 6
0.04 0.01 0.26 0.00 0.01 0.05 0.01 0.00 0.29 0.27 0.01 0.03 2 9
0.00 0.00 0.15 0.00 0.04 0.02 0.07 0.00 0.02 0.66 0.00 0.03 9 11
0.05 0.00 0.71 0.00 0.00 0.00 0.00 0.00 0.00 0.24 0.00 0.00 2 9
0.00 0.00 0.03 0.58 0.01 0.01 0.01 0.01 0.02 0.32 0.00 0.00 3 9
0.00 0.00 0.40 0.02 0.00 0.01 0.03 0.10 0.01 0.41 0.00 0.01 9 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.61 0.00 0.36 0.00 0.01 0.01 0.00 0.00 0.00 0.01 0.00 0.01 0 2
0.00 0.06 0.00 0.00 0.22 0.33 0.00 0.00 0.34 0.01 0.01 0.01 5 4
0.02 0.05 0.00 0.00 0.01 0.85 0.01 0.01 0.02 0.01 0.01 0.01 5 8
0.27 0.03 0.01 0.00 0.06 0.03 0.03 0.00 0.01 0.02 0.00 0.53 11 0
0.00 0.00 0.01 0.00 0.79 0.00 0.01 0.00 0.05 0.13 0.00 0.00 4 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.05 0.01 0.00 0.06 0.02 0.05 0.00 0.04 0.75 0.00 0.01 9 1
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.97 0.00 0.00 9 0
0.00 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.02 0.00 0.00 4 9
0.00 0.00 0.00 0.01 0.30 0.01 0.02 0.27 0.11 0.28 0.00 0.01 7 4
0.07 0.03 0.02 0.01 0.02 0.09 0.03 0.05 0.03 0.07 0.29 0.29 9 11
0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 11
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 4
0.00 0.84 0.00 0.00 0.01 0.14 0.00 0.00 0.00 0.00 0.00 0.01 1 5
0.02 0.01 0.51 0.00 0.04 0.31 0.02 0.01 0.01 0.06 0.01 0.01 2 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 11
0.04 0.01 0.93 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.01 2 1
0.00 0.00 0.00 0.00 0.08 0.00 0.01 0.00 0.01 0.88 0.00 0.01 9 8
0.00 0.00 0.00 0.00 0.85 0.00 0.05 0.00 0.02 0.06 0.00 0.00 4 6
0.00 0.00 0.17 0.00 0.73 0.01 0.02 0.00 0.01 0.05 0.00 0.01 4 2
0.00 0.03 0.06 0.07 0.03 0.02 0.06 0.09 0.40 0.16 0.06 0.01 8 9
0.00 0.00 0.08 0.00 0.15 0.00 0.02 0.00 0.06 0.64 0.00 0.04 9 0
0.00 0.01 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.04 0.07 0.61 0.00 0.15 0.01 0.03 0.00 0.01 0.03 0.01 0.04 2 4
0.78 0.00 0.11 0.00 0.03 0.03 0.00 0.00 0.00 0.01 0.00 0.03 0 2
0.00 0.00 0.02 0.00 0.04 0.00 0.07 0.00 0.11 0.75 0.00 0.00 9 6
0.00 0.01 0.00 0.00 0.08 0.00 0.00 0.00 0.00 0.01 0.00 0.90 11 4
0.00 0.06 0.04 0.00 0.04 0.67 0.10 0.02 0.01 0.01 0.01 0.02 5 11
0.00 0.01 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.97 11 1
0.00 0.00 0.00 0.00 0.29 0.01 0.02 0.00 0.07 0.60 0.00 0.00 9 4
0.01 0.01 0.01 0.04 0.04 0.01 0.22 0.07 0.45 0.12 0.00 0.02 8 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.00 0.00 0.00 0.53 0.00 0.00 0.00 0.01 0.43 0.02 0.00 4 9
0.00 0.02 0.00 0.00 0.02 0.93 0.00 0.00 0.00 0.01 0.00 0.01 5 1
0.00 0.07 0.00 0.00 0.08 0.59 0.00 0.00 0.00 0.01 0.00 0.25 5 11
0.00 0.00 0.93 0.00 0.00 0.00 0.00 0.00 0.00 0.06 0.00 0.00 2 9
0.02 0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 9
0.02 0.00 0.04 0.00 0.05 0.02 0.34 0.03 0.15 0.33 0.00 0.02 6 8
0.04 0.00 0.01 0.00 0.42 0.01 0.20 0.01 0.14 0.17 0.00 0.01 4 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.03 0.00 0.00 0.71 0.02 0.01 0.01 0.06 0.13 0.00 0.02 4 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 0
0.42 0.01 0.31 0.00 0.03 0.03 0.02 0.01 0.01 0.03 0.02 0.12 0 2
0.00 0.00 0.61 0.00 0.30 0.00 0.00 0.00 0.00 0.07 0.00 0.01 2 4
0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.95 0.01 0.03 0.00 0.00 7 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.03 0.10 0.02 0.01 0.14 0.13 0.09 0.01 0.12 0.02 0.09 0.25 11 6
0.01 0.01 0.02 0.01 0.02 0.01 0.01 0.29 0.16 0.44 0.01 0.01 9 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.59 0.02 0.15 0.00 0.05 0.02 0.01 0.00 0.01 0.12 0.00 0.03 0 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.00 0.01 0.00 0.01 0.00 0.03 0.00 0.02 0.91 0.00 0.00 9 6
0.00 0.00 0.04 0.00 0.41 0.01 0.19 0.02 0.26 0.04 0.00 0.02 4 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.04 0.00 0.00 0.00 0.78 0.01 0.00 0.00 0.00 0.10 0.00 0.06 4 11
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.01 0.00 0.19 0.01 0.03 0.00 0.00 0.75 0.00 0.01 9 4
0.02 0.00 0.09 0.01 0.09 0.06 0.11 0.02 0.01 0.52 0.01 0.04 9 4
0.01 0.11 0.04 0.02 0.12 0.17 0.04 0.12 0.07 0.25 0.01 0.04 7 8
0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 5
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 4
0.00 0.00 0.01 0.00 0.07 0.00 0.02 0.01 0.23 0.13 0.00 0.51 11 5
0.00 0.00 0.83 0.00 0.09 0.00 0.02 0.00 0.00 0.04 0.00 0.00 2 4
0.00 0.00 0.00 0.06 0.01 0.00 0.01 0.00 0.82 0.07 0.00 0.01 8 3
0.03 0.20 0.05 0.01 0.09 0.03 0.02 0.01 0.23 0.28 0.04 0.02 9 1
0.00 0.28 0.00 0.00 0.01 0.01 0.00 0.00 0.07 0.00 0.00 0.62 11 1
0.01 0.01 0.00 0.01 0.20 0.02 0.36 0.02 0.29 0.06 0.01 0.02 6 8
0.02 0.01 0.06 0.00 0.13 0.10 0.02 0.01 0.01 0.17 0.00 0.46 11 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.95 0.02 0.00 0.00 0.02 7 11
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.02 0.00 0.18 0.00 0.76 0.01 0.01 0.00 8 6
0.06 0.02 0.09 0.00 0.09 0.09 0.07 0.14 0.02 0.01 0.01 0.41 11 6
0.00 0.20 0.01 0.02 0.03 0.04 0.04 0.26 0.27 0.01 0.10 0.01 7 10
0.00 0.12 0.00 0.00 0.00 0.85 0.00 0.00 0.00 0.00 0.00 0.02 5 11
0.01 0.01 0.01 0.04 0.20 0.16 0.02 0.06 0.06 0.02 0.38 0.02 10 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.01 0.12 0.02 0.03 0.01 0.02 0.02 0.39 0.36 0.02 0.01 9 8
0.01 0.17 0.01 0.00 0.16 0.24 0.02 0.02 0.09 0.16 0.01 0.10 5 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 4
0.01 0.01 0.14 0.26 0.03 0.02 0.14 0.07 0.10 0.19 0.02 0.03 3 2
0.00 0.00 0.93 0.00 0.04 0.00 0.01 0.00 0.00 0.02 0.00 0.00 2 4
0.00 0.00 0.56 0.00 0.00 0.40 0.00 0.00 0.01 0.00 0.02 0.00 2 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.02 0.01 0.00 0.09 0.84 0.00 0.00 0.00 0.03 0.00 0.00 5 9
0.85 0.00 0.00 0.00 0.03 0.00 0.01 0.00 0.02 0.08 0.00 0.00 0 4
0.00 0.00 0.09 0.00 0.05 0.00 0.01 0.00 0.00 0.83 0.00 0.00 9 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.55 0.00 0.00 0.00 0.42 0.00 0.00 0.00 0.00 0.00 0.01 1 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 2
0.00 0.11 0.00 0.00 0.00 0.83 0.00 0.00 0.01 0.00 0.00 0.04 5 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.00 0.00 0.01 0.00 0.03 0.00 0.01 0.00 0.00 0.95 0.00 0.00 9 2
0.01 0.05 0.02 0.08 0.05 0.15 0.06 0.12 0.08 0.05 0.16 0.19 5 11
0.00 0.06 0.79 0.00 0.03 0.04 0.00 0.04 0.02 0.01 0.00 0.01 2 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.00 0.05 0.00 0.20 0.02 0.04 0.00 0.01 0.66 0.00 0.01 9 6
0.00 0.00 0.03 0.06 0.34 0.01 0.17 0.02 0.18 0.16 0.01 0.01 4 8
0.02 0.00 0.01 0.86 0.00 0.01 0.01 0.01 0.01 0.06 0.02 0.00 3 9
0.00 0.11 0.00 0.00 0.83 0.03 0.01 0.00 0.01 0.00 0.00 0.00 4 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 4
0.00 0.00 0.22 0.00 0.00 0.11 0.01 0.00 0.59 0.01 0.04 0.00 8 2
0.00 0.03 0.00 0.00 0.00 0.96 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.00 0.00 0.01 0.00 0.02 0.00 0.01 0.00 0.69 0.28 0.00 0.00 8 9
0.00 0.00 0.00 0.00 0.21 0.02 0.02 0.01 0.03 0.70 0.00 0.00 9 4
0.76 0.00 0.24 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0 2
0.00 0.01 0.22 0.00 0.49 0.01 0.02 0.00 0.15 0.09 0.01 0.00 4 2
0.00 0.00 0.00 0.00 0.89 0.00 0.04 0.01 0.02 0.01 0.00 0.02 4 8
0.02 0.11 0.03 0.03 0.13 0.11 0.20 0.05 0.05 0.06 0.01 0.20 6 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.94 0.03 0.00 0.00 8 9
0.08 0.09 0.06 0.03 0.10 0.03 0.15 0.03 0.23 0.11 0.06 0.03 6 8
0.00 0.00 0.00 0.00 0.05 0.01 0.01 0.00 0.00 0.93 0.00 0.00 9 2
0.75 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.23 0.00 0 10
0.01 0.00 0.01 0.01 0.01 0.01 0.90 0.00 0.02 0.01 0.00 0.01 6 4
0.00 0.00 0.09 0.00 0.03 0.00 0.00 0.00 0.00 0.88 0.00 0.00 9 2
0.63 0.03 0.07 0.00 0.04 0.07 0.03 0.01 0.00 0.08 0.03 0.01 0 2
0.01 0.01 0.01 0.04 0.08 0.09 0.05 0.02 0.16 0.21 0.31 0.03 9 10
0.19 0.03 0.56 0.00 0.09 0.05 0.01 0.00 0.00 0.01 0.00 0.05 2 4
0.02 0.01 0.08 0.24 0.03 0.01 0.04 0.02 0.09 0.41 0.03 0.03 9 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.65 0.00 0.00 0.00 0.00 0.34 0.00 0.00 0.00 0.01 0.00 0.00 0 5
0.06 0.01 0.02 0.00 0.41 0.02 0.09 0.00 0.02 0.29 0.00 0.08 4 0
0.00 0.00 0.00 0.00 0.44 0.00 0.00 0.00 0.01 0.55 0.00 0.00 9 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.01 0.00 0.81 0.00 0.00 0.00 0.01 0.16 0.00 0.00 4 9
0.00 0.00 0.14 0.00 0.02 0.00 0.04 0.00 0.01 0.77 0.00 0.01 9 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.89 0.00 0.00 0.00 0.10 7 11
0.00 0.60 0.01 0.00 0.01 0.36 0.01 0.00 0.00 0.00 0.00 0.00 1 5
0.00 0.80 0.00 0.00 0.00 0.18 0.00 0.00 0.01 0.00 0.00 0.00 1 5
0.03 0.01 0.01 0.03 0.28 0.04 0.08 0.02 0.03 0.39 0.00 0.08 9 11
0.00 0.00 0.95 0.00 0.02 0.00 0.00 0.00 0.01 0.01 0.00 0.00 2 4
0.00 0.00 0.00 0.00 0.02 0.05 0.00 0.00 0.00 0.92 0.00 0.00 9 5
0.03 0.02 0.05 0.02 0.21 0.12 0.12 0.06 0.01 0.16 0.01 0.19 4 11
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.01 0.05 0.00 0.04 0.01 0.02 0.01 0.70 0.14 0.00 0.01 8 9
0.00 0.26 0.01 0.00 0.24 0.20 0.01 0.00 0.13 0.14 0.00 0.01 4 9
0.00 0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.00 0.97 0.00 0.00 9 6
0.01 0.00 0.00 0.01 0.18 0.00 0.02 0.03 0.12 0.62 0.00 0.00 9 7
0.00 0.05 0.05 0.02 0.11 0.47 0.10 0.04 0.02 0.11 0.01 0.03 5 1
0.00 0.01 0.16 0.00 0.03 0.06 0.02 0.02 0.08 0.57 0.01 0.02 9 2
0.19 0.00 0.03 0.01 0.21 0.01 0.48 0.01 0.04 0.01 0.01 0.01 6 8
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 2
0.00 0.03 0.00 0.00 0.00 0.96 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.04 0.01 0.10 0.00 0.05 0.21 0.15 0.00 0.00 0.43 0.00 0.02 9 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.22 0.07 0.02 0.10 0.20 0.06 0.03 0.18 0.06 0.02 0.04 5 1
0.04 0.01 0.02 0.06 0.07 0.04 0.05 0.01 0.14 0.12 0.40 0.04 9 6
0.00 0.00 0.03 0.00 0.15 0.02 0.03 0.00 0.01 0.75 0.00 0.00 9 4
0.01 0.00 0.50 0.00 0.06 0.04 0.01 0.00 0.05 0.29 0.01 0.01 2 9
0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0 7
0.00 0.52 0.00 0.00 0.00 0.07 0.00 0.00 0.40 0.00 0.00 0.00 1 8
0.13 0.00 0.01 0.00 0.14 0.01 0.11 0.01 0.38 0.14 0.01 0.06 8 9
0.01 0.01 0.01 0.01 0.20 0.07 0.05 0.01 0.14 0.45 0.00 0.03 9 4
0.01 0.00 0.00 0.01 0.61 0.01 0.05 0.14 0.07 0.07 0.00 0.01 4 7
0.01 0.13 0.02 0.00 0.10 0.64 0.01 0.00 0.02 0.06 0.01 0.02 5 1
0.00 0.00 0.00 0.00 0.39 0.00 0.00 0.00 0.03 0.57 0.00 0.00 9 4
0.00 0.01 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 11
0.00 0.06 0.02 0.00 0.69 0.08 0.00 0.00 0.02 0.11 0.00 0.00 4 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.01 0.01 0.00 0.03 0.01 0.01 0.46 0.43 0.03 0.00 0.00 7 8
0.01 0.06 0.03 0.06 0.07 0.12 0.13 0.11 0.26 0.07 0.02 0.06 8 5
0.08 0.01 0.07 0.00 0.28 0.10 0.07 0.01 0.04 0.21 0.01 0.12 4 6
0.00 0.00 0.00 0.00 0.15 0.00 0.05 0.00 0.00 0.79 0.00 0.00 9 4
0.00 0.02 0.00 0.00 0.02 0.81 0.00 0.03 0.01 0.07 0.01 0.01 5 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.01 0.01 0.00 0.03 0.03 0.01 0.82 0.00 0.01 0.00 0.05 7 4
0.89 0.00 0.07 0.00 0.01 0.00 0.01 0.00 0.00 0.01 0.00 0.01 0 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.28 0.71 0.00 0.00 9 8
0.00 0.74 0.00 0.00 0.01 0.15 0.00 0.00 0.04 0.02 0.00 0.03 1 11
0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.96 0.02 0.00 0.00 8 3
0.02 0.01 0.28 0.00 0.08 0.49 0.02 0.00 0.01 0.07 0.00 0.02 5 4
0.04 0.21 0.01 0.00 0.06 0.19 0.02 0.00 0.18 0.01 0.25 0.03 5 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.02 0.05 0.18 0.01 0.21 0.11 0.20 0.02 0.03 0.04 0.03 0.10 6 4
0.00 0.00 0.00 0.00 0.04 0.00 0.01 0.00 0.00 0.49 0.00 0.44 9 11
0.00 0.01 0.00 0.00 0.89 0.00 0.00 0.00 0.00 0.09 0.00 0.00 4 9
0.00 0.01 0.00 0.00 0.06 0.70 0.00 0.00 0.03 0.20 0.00 0.00 5 9
0.00 0.00 0.02 0.03 0.01 0.00 0.03 0.33 0.01 0.56 0.00 0.00 9 3
0.16 0.02 0.58 0.03 0.01 0.01 0.03 0.04 0.01 0.05 0.02 0.03 2 0
0.10 0.02 0.32 0.01 0.17 0.03 0.09 0.01 0.03 0.02 0.01 0.19 2 0
0.04 0.05 0.50 0.00 0.06 0.12 0.01 0.00 0.00 0.16 0.02 0.02 2 5
0.03 0.01 0.20 0.01 0.03 0.43 0.03 0.02 0.02 0.06 0.13 0.03 5 2
0.04 0.02 0.01 0.00 0.04 0.21 0.10 0.02 0.07 0.01 0.46 0.03 10 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.68 0.02 0.00 0.15 0.05 0.01 0.01 0.02 0.01 0.02 0.03 1 4
0.03 0.03 0.09 0.02 0.16 0.08 0.34 0.03 0.07 0.07 0.03 0.03 6 2
0.00 0.56 0.00 0.00 0.00 0.43 0.00 0.00 0.00 0.00 0.00 0.00 1 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 4
0.00 0.16 0.01 0.01 0.07 0.07 0.08 0.04 0.03 0.01 0.02 0.51 11 1
0.09 0.02 0.05 0.01 0.20 0.22 0.13 0.00 0.03 0.22 0.01 0.02 5 6
0.01 0.32 0.38 0.00 0.02 0.18 0.01 0.01 0.04 0.01 0.01 0.01 2 1
0.02 0.01 0.01 0.01 0.49 0.01 0.07 0.01 0.02 0.31 0.03 0.01 4 9
0.00 0.00 0.00 0.00 0.02 0.02 0.01 0.00 0.01 0.93 0.00 0.01 9 4
0.00 0.86 0.01 0.00 0.02 0.06 0.00 0.00 0.02 0.01 0.01 0.01 1 8
0.01 0.00 0.75 0.00 0.15 0.04 0.00 0.00 0.01 0.03 0.00 0.00 2 6
0.00 0.00 0.84 0.00 0.02 0.00 0.00 0.00 0.00 0.14 0.00 0.00 2 9
0.00 0.00 0.02 0.00 0.08 0.00 0.02 0.00 0.02 0.86 0.00 0.00 9 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.03 0.00 0.00 0.06 0.41 0.03 0.00 0.00 0.02 0.00 0.43 5 11
0.00 0.00 0.04 0.00 0.90 0.00 0.00 0.00 0.00 0.05 0.00 0.00 4 2
0.00 0.01 0.00 0.01 0.02 0.00 0.50 0.37 0.04 0.02 0.02 0.00 6 7
